location_id,segment_datetime,segment,time_segment,orders_count,prediction,error,abs_error,peak_threshold
434,2026-04-10 04:00:00+03:00,medium,lunch,17.0,20.64117534164749,3.6411753416474895,3.6411753416474895,10.0
11,2026-04-02 00:00:00+03:00,medium,deep_night,14.0,17.640797448403127,3.640797448403127,3.640797448403127,10.0
128,2026-03-14 04:00:00+03:00,high,lunch,30.0,26.36607568314776,-3.633924316852241,3.633924316852241,25.0
434,2026-03-14 05:00:00+03:00,medium,afternoon,14.0,10.3713769703683,-3.628623029631701,3.628623029631701,10.0
478,2026-02-25 05:00:00+03:00,low,afternoon,4.0,0.3753221802131712,-3.624677819786829,3.624677819786829,1.0
1,2026-03-20 04:00:00+03:00,medium,lunch,10.0,13.623689670335251,3.623689670335251,3.623689670335251,10.0
434,2026-01-31 05:00:00+03:00,medium,afternoon,14.0,10.376748405753993,-3.623251594246007,3.623251594246007,10.0
69,2026-02-05 04:00:00+03:00,mega,lunch,49.0,45.388465448220074,-3.6115345517799256,3.6115345517799256,38.0
10,2026-02-07 06:00:00+03:00,medium,dinner,10.0,6.391407039836292,-3.6085929601637083,3.6085929601637083,10.0
123,2026-02-24 04:00:00+03:00,high,lunch,26.0,29.606810446882182,3.606810446882182,3.606810446882182,25.0
18,2026-03-30 04:00:00+03:00,medium,lunch,11.0,14.605039543102563,3.6050395431025635,3.6050395431025635,10.0
8,2026-03-04 04:00:00+03:00,mega,lunch,40.0,36.396779045314204,-3.6032209546857956,3.6032209546857956,38.0
10,2026-02-17 06:00:00+03:00,medium,dinner,12.0,8.399411757884526,-3.6005882421154745,3.6005882421154745,10.0
47,2026-02-18 04:00:00+03:00,medium,lunch,10.0,6.400886104846695,-3.5991138951533053,3.5991138951533053,10.0
54,2026-03-08 05:00:00+03:00,medium,afternoon,10.0,6.401078165498308,-3.5989218345016916,3.5989218345016916,10.0
11,2026-02-27 00:00:00+03:00,medium,deep_night,18.0,21.58778102833815,3.5877810283381493,3.5877810283381493,10.0
434,2026-03-19 04:00:00+03:00,medium,lunch,15.0,18.586257997942347,3.5862579979423472,3.5862579979423472,10.0
26,2026-04-09 04:00:00+03:00,medium,lunch,13.0,16.5860231795517,3.586023179551699,3.586023179551699,10.0
30,2026-02-14 04:00:00+03:00,mega,lunch,40.0,36.420592989473974,-3.579407010526026,3.579407010526026,38.0
123,2026-02-03 04:00:00+03:00,high,lunch,26.0,29.573531361196814,3.573531361196814,3.573531361196814,25.0
26,2026-04-06 04:00:00+03:00,medium,lunch,13.0,16.57271025622069,3.5727102562206916,3.5727102562206916,10.0
478,2026-03-20 06:00:00+03:00,low,dinner,7.0,3.4301714853568175,-3.5698285146431825,3.5698285146431825,1.0
443,2026-04-07 03:00:00+03:00,low,morning,4.0,0.4318215598977786,-3.5681784401022214,3.5681784401022214,1.0
4,2026-02-06 04:00:00+03:00,high,lunch,33.0,29.437218705371933,-3.562781294628067,3.562781294628067,25.0
2,2026-02-18 04:00:00+03:00,high,lunch,27.0,23.43776224911688,-3.5622377508831207,3.5622377508831207,25.0
26,2026-02-23 06:00:00+03:00,medium,dinner,11.0,7.438442602470454,-3.561557397529546,3.561557397529546,10.0
1,2026-02-20 04:00:00+03:00,medium,lunch,17.0,13.442216835506759,-3.557783164493241,3.557783164493241,10.0
128,2026-02-08 04:00:00+03:00,high,lunch,29.0,25.445012028355492,-3.5549879716445076,3.5549879716445076,25.0
4,2026-02-04 04:00:00+03:00,high,lunch,25.0,28.55324216021356,3.5532421602135607,3.5532421602135607,25.0
8,2026-02-02 04:00:00+03:00,mega,lunch,43.0,39.44847697380754,-3.551523026192463,3.551523026192463,38.0
434,2026-02-19 05:00:00+03:00,medium,afternoon,15.0,11.449214289946841,-3.550785710053159,3.550785710053159,10.0
99,2026-02-14 04:00:00+03:00,mega,lunch,48.0,44.4592460934668,-3.5407539065331974,3.5407539065331974,38.0
26,2026-04-01 04:00:00+03:00,medium,lunch,13.0,16.540655656375257,3.5406556563752574,3.5406556563752574,10.0
434,2026-03-09 06:00:00+03:00,medium,dinner,18.0,14.461155388372624,-3.5388446116273755,3.5388446116273755,10.0
1,2026-03-13 04:00:00+03:00,medium,lunch,10.0,13.538566625458389,3.5385666254583885,3.5385666254583885,10.0
516,2026-04-11 06:00:00+03:00,low,dinner,2.0,5.53635281128494,3.5363528112849396,3.5363528112849396,1.0
123,2026-04-07 04:00:00+03:00,high,lunch,26.0,29.534303343549528,3.534303343549528,3.534303343549528,25.0
10,2026-02-09 05:00:00+03:00,medium,afternoon,12.0,8.471104023191213,-3.528895976808787,3.528895976808787,10.0
181,2026-03-05 04:00:00+03:00,low,lunch,4.0,0.47175413872262784,-3.528245861277372,3.528245861277372,1.0
131,2026-02-08 05:00:00+03:00,low,afternoon,4.0,0.48108947323367257,-3.5189105267663274,3.5189105267663274,1.0
25,2026-02-26 04:00:00+03:00,medium,lunch,21.0,17.483022151014616,-3.516977848985384,3.516977848985384,10.0
10,2026-02-10 06:00:00+03:00,medium,dinner,11.0,7.48569920569533,-3.5143007943046696,3.5143007943046696,10.0
1,2026-02-17 04:00:00+03:00,medium,lunch,11.0,14.512945494806083,3.5129454948060825,3.5129454948060825,10.0
123,2026-03-17 04:00:00+03:00,high,lunch,29.0,32.505244345921696,3.505244345921696,3.505244345921696,25.0
1,2026-02-03 04:00:00+03:00,medium,lunch,16.0,12.495550116306674,-3.5044498836933258,3.5044498836933258,10.0
26,2026-01-25 04:00:00+03:00,medium,lunch,16.0,12.499113119769165,-3.5008868802308353,3.5008868802308353,10.0
